,date,text
1174,2019-12-18 19:28:00+00:00,C’est mort ?
1175,2019-12-18 19:27:02+00:00,Peut être pas plus efficace mais plus poli
1176,2019-12-18 19:26:16+00:00,Et 1cancer pour Pâques ?
1177,2019-12-18 19:25:34+00:00,
1178,2019-12-18 19:22:49+00:00,Bon 
1179,2019-12-18 19:20:02+00:00,Je t’aime trop Yonis
1180,2019-12-18 19:17:41+00:00,On fait quoi quand on a pas de parents ? 
1181,2019-12-18 19:09:02+00:00,@Myszkaaaw
1182,2019-12-18 19:07:11+00:00,c’est vrai que ça aurait été surement plus efficace suis-je bête
1183,2019-12-18 19:05:25+00:00,Ah quand je vois la chance que certains ont d’avoir une complicité avec leur mère j’ai envie de vous dire profitez à fond d’eux.
1184,2019-12-18 19:03:30+00:00,Ptdrrrrr
1185,2019-12-18 18:59:06+00:00,@valmartinet tente ta chance fréro 
1186,2019-12-18 18:57:45+00:00,Question vous pouvez offrir 60 bucket a des familles dans le besoin s'il vous plaît en plus de votre code promo
1187,2019-12-18 18:57:40+00:00,
1188,2019-12-18 18:52:56+00:00,Trlk ça a marcher
1189,2019-12-18 18:52:27+00:00,Tu reponds a ta mère des fois ? 
1190,2019-12-18 18:52:26+00:00,
1191,2019-12-18 18:51:53+00:00,J’ai presque envie de te l’offrir tellement c’est triste
1192,2019-12-18 18:51:15+00:00,
1193,2019-12-18 18:50:39+00:00,On parle pas japonais par içi
1194,2019-12-18 18:50:11+00:00,MAIS JE VOUS DIS QUE C’EST VRAIMENT MA MÈRE MDRRRR
1195,2019-12-18 18:49:05+00:00,Elle est pas très convaincu la mama mais vous pouvez toujours créé la surprise @KFCFrance 
1196,2019-12-18 18:47:27+00:00,"Un groupe avec la famille en général, ils sont chauds "
1197,2019-12-18 18:47:22+00:00,Allez c'est bon j'ai gagné
1198,2019-12-18 18:44:31+00:00,Bonne strat de com lol @KFCFrance 
1199,2019-12-18 18:43:06+00:00,Dommage je suis banni de über eat
1200,2019-12-18 18:42:18+00:00,"En même temps, même pas un seul s'il te plaît..."
1201,2019-12-18 18:41:12+00:00,Mdrr t grille mec « bisous de ta maman préféré »
1202,2019-12-18 18:37:09+00:00,@Tartiflexe_
1203,2019-12-18 18:36:35+00:00,
1204,2019-12-18 18:32:19+00:00,Nn jdis pas la contraire
1205,2019-12-18 18:32:00+00:00,Je vois pas pourquoi « rodrigo » aurait envoyer des photos de mon père et des photos d’un marché de noël juste avant 
1206,2019-12-18 18:30:33+00:00,Ça va être compliqué pour moi de mettre une conversation 
1207,2019-12-18 18:29:57+00:00,Nan mais nan vraiment c’est la ronneda
1208,2019-12-18 18:22:35+00:00,Nop juste que je parle jamais avec ma mère par SMS surtout messenger et appel chacun ça famille 
1209,2019-12-18 18:21:21+00:00,"Haha ma daronne, elle blame le télétravail et en plus elle sort une recette qu’on n’a même pas en France, rep à ça KFC "
1210,2019-12-18 18:16:43+00:00,Encore faudrait il un KFC en haute corse !
1211,2019-12-18 18:16:23+00:00,Svp expliquez moi pk je commence à crusher sur cemcem la?
1212,2019-12-18 18:07:22+00:00,Svp ma mère va craquer
1213,2019-12-18 18:06:05+00:00,"Ouvre une cagnotte, c'est trop triste"
1214,2019-12-18 18:05:47+00:00,"Vous êtes au courant qu'il y a des gens qui meurent de faim , et vous , vous faites des jeux ridicules autour de la nourriture ....ce monde part en sucette..."
1215,2019-12-18 18:00:09+00:00,Un vrai ksos
1216,2019-12-18 17:59:29+00:00,Partage
1217,2019-12-18 17:57:06+00:00,C'est la meilleure des mamans !! Je l'offre à la famille si je gagne
1218,2019-12-18 17:55:06+00:00,Donner lui un vrai défi c est sa routine ca
1219,2019-12-18 17:54:42+00:00,Pitié
1220,2019-12-18 17:51:56+00:00,On dira rien Mans ------&gt; à rodrigo le pote 
1221,2019-12-18 17:51:06+00:00,mdr je viens de négocier un kfc pour moi et les cousins à noel 
1222,2019-12-18 17:48:48+00:00,Jss deg mais jspr etre gâter ^^ @KFCFrance @ubereats_fr
1223,2019-12-18 17:42:06+00:00,Donnez les turbo poulet comme au Japon justement nn ?
1224,2019-12-18 17:39:51+00:00,C'est carré
1225,2019-12-18 17:38:26+00:00,Mdrrr sacré cadeau
1226,2019-12-18 17:37:38+00:00,Tout benef 
1227,2019-12-18 17:34:17+00:00,Bon ben j'ai Win après cette bataille 
1228,2019-12-18 17:34:00+00:00,"La vie j'suis prêt, j'ai un mental d'acier j'ai dut attendre 4h sous la pluie un fois pour manger un tacos, prenez moi @KFCFrance"
1229,2019-12-18 17:31:14+00:00,Je paye un KFC à celui qui retrouve les cartons cachés. Pas simple je sais bien... #Amazon @KFCFrance 
1230,2019-12-18 17:29:21+00:00,
1231,2019-12-18 17:22:10+00:00,C’est pas mal mais c’est pas bien 
1232,2019-12-18 17:19:43+00:00,Mdrr bon bah merci maman 
1233,2019-12-18 17:18:34+00:00,Je l’ai carrément tiré d’un appel Visio avec ses copines pour vos conneries
1234,2019-12-18 17:17:22+00:00,Tu m'invite je le fais avc toi la vid
1235,2019-12-18 17:16:59+00:00,Merci @KFCFrance pour ce clash gratuit 
1236,2019-12-18 17:16:24+00:00,Le 24 c'est mon anniversaire y a moyen un petit kfc offert 
1237,2019-12-18 17:16:23+00:00,La même frère tout pour KFC !
1238,2019-12-18 17:16:20+00:00,Quelqu’un as des parents à me prêter je veux participer svp 
1239,2019-12-18 17:16:08+00:00,redevenez halal non ?
1240,2019-12-18 17:15:04+00:00,rallala c’est dur de négocier
1241,2019-12-18 17:14:12+00:00,il y voit du positif xD
1242,2019-12-18 17:12:31+00:00,Vous abusez du bail @KFCFrance donnez mon dédommagement là 
1243,2019-12-18 17:12:26+00:00,Y’a moyen que j’ai un bucket sous le sapin ? Ptdrrrr
1244,2019-12-18 17:11:25+00:00,
1245,2019-12-18 17:09:08+00:00,
1246,2019-12-18 17:08:32+00:00,PTDRRRR ma mère est deter je crois
1247,2019-12-18 17:07:01+00:00,@BKomguen je suis prêt à le faire je rigole même pas
1248,2019-12-18 17:05:29+00:00,"Ma mère a manie de mettre des points d'exclamation, je me sens agressé :("
1249,2019-12-18 17:05:00+00:00,le noël du chat
1250,2019-12-18 17:05:00+00:00,
1251,2019-12-18 17:04:54+00:00,Ahahhahaha nous là c’est pas possible
1252,2019-12-18 17:04:22+00:00,Frr si tu gagnes tu sais à qui l envoyer
1253,2019-12-18 17:03:50+00:00,ca a l’air mal barré les gars :(
1254,2019-12-18 17:03:50+00:00,Moi je relève le défi de tenir une journée complète sans toucher à un bucket
1255,2019-12-18 17:03:45+00:00,
1256,2019-12-18 17:03:44+00:00,Faut poster ça quand ? 
1257,2019-12-18 17:02:46+00:00,Mettez en un de côté ma mère est longue à répond
1258,2019-12-18 17:02:29+00:00,Noel depuis 4 ans c'est au Snack ça bougeras pas
1259,2019-12-18 17:01:40+00:00,Je vous ai envoyé un message en DM aller voir c'est pour regarder votre nouvelle pub pendant 1h
1260,2019-12-18 16:56:34+00:00,J’suis méga chaud
1261,2019-12-18 16:55:46+00:00,O M G
1262,2019-12-18 16:50:06+00:00,
1263,2019-12-18 16:34:14+00:00,Moi aussi je suis grave chaud 
1264,2019-12-18 16:33:44+00:00,
1265,2019-12-18 16:32:45+00:00,Quelle générosité envers moi cemcem tsais que j'te kiff 
1266,2019-12-18 16:30:48+00:00,"10 heures de douleur, 1 an de plaisir"
1267,2019-12-18 16:29:49+00:00,Tu vas te mettre bien
1268,2019-12-18 16:28:18+00:00,"Moi je suis chaud par contre, je vois ai envoyé un message en DM aller le voir"
1269,2019-12-18 16:28:05+00:00,"Yo @KFCFrance vous vous rappelez l’année dernière quand vous avez utilisé mon tweet sur Facebook le jour du réveillon sans autorisation et sans même me proposer un bucket gratuit ? Depuis je suis traumatisée, j’aimerai réparation "
1270,2019-12-18 16:27:08+00:00,Frère merci pour les 1 an de KFC bro t'es un dieu
1271,2019-12-18 16:23:41+00:00,moi aussi jpeux le faire ? stp
1272,2019-12-18 16:20:19+00:00,Je suis chaud
1273,2019-12-18 16:17:31+00:00,Je suis chaud
1274,2019-12-18 16:17:18+00:00,"Azy, venez en dm "
1275,2019-12-18 16:16:07+00:00,Ah je peut clairement participer 
1276,2019-12-18 16:15:20+00:00,Moi je suis chaud!!!
1277,2019-12-18 16:14:58+00:00,Meilleur plan @CEMCEMYT good luck 
1278,2019-12-18 16:12:44+00:00,Wsh Cemcem accepte
1279,2019-12-18 16:10:35+00:00,On peut faire le défi chez nous ?
1280,2019-12-18 16:10:20+00:00,Moi je suis Chaud par contre
1281,2019-12-18 16:09:27+00:00,Moi je suis partant
1282,2019-12-18 16:07:46+00:00,"Une belle brochette de nos partenaires que vous pouvez retrouver au @ccbelleepine , appartenant à @KlepierreGroup ! @pizzahutfr @FreshBurritos @KFCFrance @Yogurt_Factory @231_east_st #innovation #shoppingcenter #Boppies #MyBOP #KFC #burritos #waffle #pizza #burger #Food"
1283,2019-12-18 16:04:13+00:00,"You don't understand how capitalism works. You can't buy all the stocks in all KFC in France. Idols are part of japanease culture, but in france it will be a waste of money for them if they can't make profit out of it."
1284,2019-12-18 15:31:07+00:00,Again no response? Do you have a policy that you won't respond to questions when multiple IDs are not tagged? Here it is then: Cheaters @yumbrands @DavidNovakOGO @mokshc @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp
1285,2019-12-18 14:44:50+00:00,ptdr t'es le pire
1286,2019-12-18 14:40:07+00:00,Pa ou t’es
1287,2019-12-18 13:06:38+00:00,@KFCFrance ca va bientot passer au dessus de @BurgerKing dans mon estime 
1288,2019-12-18 12:13:57+00:00,"Bonjour @ubereats_fr Sympas de se faire livrer avec la bouffe trempé, pourtant pas de pluie à bordeaux Je voulais tester le Wrapper de @KFCFrance , jme retrouve avec toute la bouffe imbibée de Pepsi. Avec un livreur qui parle à peine français ou je comprend à peine ce qu’il dit! "
1289,2019-12-18 12:13:39+00:00,Bon @KFCFrance vous remettez quand le double down sérieux? Votre clientèle va tripler si il revient je suis analyste économique croyez moi !
1290,2019-12-18 07:22:30+00:00,andrei: wala kaming funny shots nung senior high france: ako rin kasi may bayad me &amp; emily: senior high: kfc fun shots: creative shots:
1291,2019-12-18 03:50:57+00:00,"Cheaters @KFC_India @kfc @yumbrands don't even respond. Time to start campaign? @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent"
1292,2019-12-18 03:49:05+00:00,"Day 55 without refund Here's top Google result for ""KFC Cheat"" https://neerajsinha.com/how-kfc-cheats-its-customers/ @KFC_India @kfc @yumbrands @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent https://twitter.com/YayawarVagabond/status/1206807662391726081"
1293,2019-12-17 21:50:33+00:00,@KFCFrance
1294,2019-12-17 19:23:50+00:00,Bro kfc in france is so good
1295,2019-12-17 17:08:52+00:00,Ces quand que vous faite un KFC halal vous nous poussez au pêcher bande hypocrite
1296,2019-12-17 17:06:18+00:00,"Bonsoir @KFCFrance . Je voulais vous informer que votre restaurant de Bourges est une CATASTROPHE. Le personnel ne sourit JAMAIS, dit à peine bonjour et ne vous regarde même pas. La propreté est très limite, le TPE pour le Drive « ne fait plus sans contact » , bref NUL NUL NUL !"
1297,2019-12-17 16:55:28+00:00,@McDoFr_Newsroom @KFCFrance Vous en avez pas marre de servir des repas tied. Puéril !
1298,2019-12-17 16:44:33+00:00,bro let me ask u a thing: is it true that kfc’s fried chicken is spicy?? my dad went to a kfc @france once and he barely eat his chicken bucket bc it was so spicy (according to him)
1299,2019-12-17 13:41:31+00:00,C'EST FAUX @KFCFrance ASSAISONNER LE POULET BIEN AVANT VOUS VIVE LE COLONEL
1300,2019-12-17 12:48:38+00:00,"Uma vez estava num KFC de Shangai e tinha um grupo de meninos franceses falando mal de mim e duas amigas brasileiras, eles falaram pra gente passar na frente e soltei um obrigado pela educação em francês e os meninos ficaram até pálidos hahaha"
1301,2019-12-17 11:55:46+00:00,Its pretty fucked up that KFC is still KFC in France but its PFK in Quebec why though
1302,2019-12-17 11:46:46+00:00,"En France mcdo, En Angleterre, KFC de ouf "
1303,2019-12-17 05:25:42+00:00,"Day 54 without refund Here's top Google result for ""KFC Cheat"" https://neerajsinha.com/how-kfc-cheats-its-customers/ @KFC_India @kfc @yumbrands @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent https://twitter.com/YayawarVagabond/status/1206402443812069376"
1304,2019-12-17 02:28:01+00:00,Finally got a Winter Royale Duo @FranceKFC or @France_KFC_On_WII
1305,2019-12-16 20:42:20+00:00,Pardon mais c est trop bon le poulet @KFCFrance est demandé en caisse 1 demerde toi 
1306,2019-12-16 20:11:44+00:00,Clairement l’arnaque ca ils mettent un tenders dans le sandwich je chiale @KFCFrance 
1307,2019-12-16 18:59:27+00:00,Le KFC en France est degueu et en Guadeloupe il te donne un mal caca 
1308,2019-12-16 18:45:16+00:00,Salut @KFCFrance j'ai envi de manger un tower zinger de mon enfance a combien de rt une gamme hallal?
1309,2019-12-16 17:05:03+00:00,Rajoutez moi aussi car moi j'adore les buckets contrairement à cet homme @KFCFrance
1310,2019-12-16 17:01:56+00:00,En vrai dans presque tout les pays où j’ai étais le kfc était giga pas cher en France on se fait grave arnaque
1311,2019-12-16 16:56:09+00:00,"le KFC au maroc comment c'est pas cher, l'arnaque que c'est en France"
1312,2019-12-16 16:53:11+00:00,@KFCFrance faudra penser a ouvrir un kfc dans le 45 #Jedéposesala
1313,2019-12-16 15:43:29+00:00,J'ai quelqun dans ma famille qui travaille dans un bail qui fourni kfc mais pas en france donc je sais pas c'est comment en france en tt cas ils prennent des vieux poulet tout veineux
1314,2019-12-16 12:10:32+00:00,dès que je rentre en france je grail un giga kfc
1315,2019-12-16 02:35:31+00:00,"Day 53 without refund Here's top Google result for ""KFC Cheat"" https://neerajsinha.com/how-kfc-cheats-its-customers/ @KFC_India @kfc @yumbrands @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent https://twitter.com/YayawarVagabond/status/1206057580302229504"
1316,2019-12-15 23:39:20+00:00,Loin dans le rétroviseur est l’époque du plaisir des 33 hot wings à 99.99 francs avec des grosses frites et de la bonne mayonnaise @KFCFrance. Désormais il faudra débourser le double pour peu de plaisir dans son assiette et encore moins aux toilettes le lendemain...
1317,2019-12-15 23:35:59+00:00,Est ce que le but de @KFCFrance est de faire des tenders à la taille de ses concurrents @mcdonalds_paris avec leurs nuggets ?
1318,2019-12-15 21:50:48+00:00,@KFCFrance Stp Stp Stp Stp Stp Stp Stp Stp Stp
1319,2019-12-15 21:01:54+00:00,"@KFCFrance le projet est il de faire que les tenders aient la taille des nuggets @mcdonalds_paris, il est loin le temps du bucket 33 hot wings à 99.99 francs ou le filet-o-fish à 12 francs... La réduction de taille et l’augmentation des prix mais toujours des clients..."
1320,2019-12-15 20:07:46+00:00,"Tiens, miss France 2020 est une "" Kfc"" aussi. "
1321,2019-12-15 19:03:49+00:00,"@KFCFrance 3 boissons, 2 glaces de perdues ... on fait comment ? "
1322,2019-12-15 18:12:41+00:00,Ah surtout quand j’suis par terre c est dur de me récupérer
1323,2019-12-15 18:12:00+00:00,Ptdrrr irrécupérable celle la 
1324,2019-12-15 17:59:46+00:00,La boulette c est pas mon surnom pour rien mdrrrr
1325,2019-12-15 17:59:06+00:00,Boulette sur boulette toi c'est pas possible
1326,2019-12-15 17:54:17+00:00,"Donc hier j’suis tombée dans les escaliers du @KFCFrance de Reims centre la grosse honte, mais le pire c est pas la honte c est que j’ai des hématomes de ouf et une entorse au pouce "
1327,2019-12-15 16:55:41+00:00,Donc @KFCFrance vous trouvez ça normal d’inclure automatiquement du bacon même si on prend pas le supplément à vos client ? avec une explication comme quoi c’est un problème informatique d’après le responsable du restaurant KFC châtelet. MAX DE RT POUR QUE ÇA REMONTE. 
1328,2019-12-15 12:12:34+00:00,"et pour illustrer mon propos voici le ticket de caisse, afin de démontrer l'amateurisme de vos équipiers ! Réussir 2 oublis sur une si petite commande il y a fort à parier qu'il y a un lien de parentée chez cette personne avec #Delevoye"
1329,2019-12-15 11:52:08+00:00,@KFCFrance c'est bien la dernière fois que vous me verrez dans vos restaurants ! C'est insupportable de ne jamais pouvoir vous faire confiance quand aux respect des commandes à emporter! Aujourd'hui encore j'arrive chez moi et il manque le jouet du petit et 1 sunday !
1330,2019-12-15 10:30:18+00:00,En France c’est interdit maintenant .. KFC et Quick l’ont fait mais à cause de la lutte contre l’obésité ils ont interdit les boissons à volonté
1331,2019-12-15 08:58:01+00:00,Pour KFC ??? Ptdr renseigne toi mieux stp la Belgique t'offre plus d'avantage etc que la France.
1332,2019-12-15 08:56:18+00:00,"j’ai eu mon @KFCFrance, mais bon la sauce 2HOT4U elle était surtout 2HOT4MYINTESTIN gare aux cacas imprévu"
1333,2019-12-14 19:47:07+00:00,"@KFCFrance bonsoir, dès que je me fais livrer, il y a quasi systématiquement une erreur sur ma commande (mauvais sandwich, mauvaise taille de menu, produit manquant...). Pourquoi vous ne respectez pas le client qui ne vient pas en personne chercher sa commande ? Il vaut moins ?"
1334,2019-12-14 18:03:18+00:00,Toute la famille vient regarder miss France ce soir et on a cotisés pour des sceaux kfc. Belle soirée en perspective !
1335,2019-12-14 14:33:00+00:00,@KFCFrance qui oublie un hamburger dans ma commande 
1336,2019-12-14 09:57:10+00:00,"@KFCFrance eh les gars, faut que vous refassiez le boxmaster reblochon, ça va plus du tout là"
1337,2019-12-14 08:32:10+00:00,Depuis que je vais au Kfc en France je n’ai plus ce genre de problème. Faut parler au kfc près du Creps mdffrrr
1338,2019-12-14 08:28:43+00:00,"Bon ce soir , Bucket KFC , bières &amp; Miss France ?"
1339,2019-12-14 07:23:00+00:00,Arka Gdynia en Pologne
1340,2019-12-14 01:42:45+00:00,I learned from my relatives who fought them- it was horrible. Inlearned from a grandma who was in france when the nazis invaded
1341,2019-12-14 00:17:40+00:00,Wsh @KFCFrance innovez !!! C’est quel ice tea qui a le goût de l’eau comme ça
1342,2019-12-13 18:48:25+00:00,"@KFCFrance votre restaurant à Toulouse route de saint-simon est une catastrophe. Interminable attentes à chaques plages horaires, personnel pas aimable, à chaque passage au drive des produits oubliés mais facturés !!! Ce soir je vous ai fait don de 5€ et j'ai faim !"
1343,2019-12-13 17:43:08+00:00,Arka Gdynia
1344,2019-12-13 16:12:26+00:00,Bonjour @ubereats_fr serait il possible d’avoir un cours pour prendre des photos et pouvoir se faire rembourser en cas désagrément avec une commande ? Car il semble qu’avoir dû jeter une commande noyée dans le soda car mal fermé par @KFCFrance ne soit pas un argument suffisant !
1345,2019-12-13 15:56:04+00:00,Arka Gdynia 
1346,2019-12-13 15:52:43+00:00,"Fastest 2 be top result on Google. Check ""KFC Cheats"" Thank you folks! Wildfire spread @KFC_India @kfc @yumbrands @DavidNovakOGO @mokshc @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent https://twitter.com/YayawarVagabond/status/1205330885605769221"
1347,2019-12-13 14:29:22+00:00,Arka Gdynia 
1348,2019-12-13 14:23:44+00:00,"I got a beautiful idea, lets export apple pie to to the EU, appfelstrudel to Germany, tarte tatain and chausson au pommes to France and apple mousse to mcD &amp; KFC. Come on guys, think in and out of the box and let's become an export hub."
1349,2019-12-13 13:13:45+00:00,Arka Gdynia
1350,2019-12-13 13:00:39+00:00,Arka gdynia
1351,2019-12-13 12:46:47+00:00,Arka gdynia
1352,2019-12-13 11:43:04+00:00, Arka Gdynia 
1353,2019-12-13 11:34:14+00:00,Arka gdynia
1354,2019-12-13 10:51:20+00:00,Arka Gdynia
1355,2019-12-13 09:05:25+00:00,Arka gydinia
1356,2019-12-13 08:38:08+00:00,Arka gdynia
1357,2019-12-13 08:03:59+00:00,GDYNIA
1358,2019-12-13 07:51:44+00:00,Arka Gdynia
1359,2019-12-13 07:50:18+00:00,Arka Gdynia
1360,2019-12-13 07:44:36+00:00,Arka Gdynia
1361,2019-12-13 07:27:20+00:00,Arka Gdynia
1362,2019-12-13 07:22:52+00:00,Arka Gdynia
1363,2019-12-13 07:15:35+00:00,Arka Gdynia en Pologne
1364,2019-12-13 07:14:08+00:00,Gdynia
1365,2019-12-13 07:13:28+00:00,Arka Gdynia
1366,2019-12-13 07:10:15+00:00,Arka Gdynia
1367,2019-12-13 07:06:54+00:00,Arka Gdynia
1368,2019-12-13 07:03:53+00:00,Arka Gdynia
1369,2019-12-13 07:02:58+00:00,Arka Gdynia
1370,2019-12-13 07:00:59+00:00,Arka Gdynia
1371,2019-12-13 07:00:20+00:00, Calendrier de l'Avent 2019 13 Décembre 1 carnet fête foraine + 2 menus @KFCFrance Pour gagner : Suivez notre compte Likez ce post Retweetez-le Répondez à la question suivante : Quel est le précédent club de Marcus ? #CSP4ever #XmasCSP
1372,2019-12-13 03:37:31+00:00,"Day 50 without refund Cheats @KFC_India @kfc @yumbrands Here's detail of my KFC's ordeal https://neerajsinha.com/how-kfc-cheats-its-customers/ @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent"
1373,2019-12-12 22:32:27+00:00,"C'est très clair pour moi, @BurgerKingFR Purpan ne me verra plus, mes collègues et moi on ira au @KFCFrance Purpan, c'est pas loin..."
1374,2019-12-12 21:38:19+00:00,Mais tu a commandé quoi
1375,2019-12-12 21:37:34+00:00,Ta rien payé du tout ?
1376,2019-12-12 21:34:37+00:00,Encore ??? En vraie jsuis jaloux comment ta fait ?
1377,2019-12-12 20:30:19+00:00,cyril like a box master @KFCFrance 
1378,2019-12-12 17:10:39+00:00,@KFCFrance 
1379,2019-12-12 14:09:16+00:00,"Aller au revoir @ubereats_fr 15€ grassement payés pour jeter à la poubelle, bon courage à tous les coursiers les pauvres :( vous êtes des enflures. #UberEats #ubereatparis @KFCFrance perso je ne reviendrais plus. "
1380,2019-12-12 10:12:12+00:00,"Hello, Y-a-t-il un souci au niveau de votre commande ? Je vous invite à venir en DM pour qu'on puisse en discuter Bien à vous, Christopher, Community Manager"
1381,2019-12-12 07:34:48+00:00,C'est sûr qu'on peut tout faire mais là ce sont les traditions culinaires de LA FRANCE (trémolo dans la voix) et de Noël qui sont en péril ! Même au Japon pour Noël là c'est KFC qu'on assassine ! 
1382,2019-12-11 21:12:39+00:00,Je préfère être sponso par @KFCFrance
1383,2019-12-11 20:10:39+00:00,sah ki met 5e dans une bouteille de pepsi ?? wsh @KFCFrance ?
1384,2019-12-11 20:01:07+00:00,"Et en plus, il est dégueulasse le cookie. Une odeur bizarre à l'ouverture, un goût bizarre et c'est bon pour la poubelle."
1385,2019-12-11 19:48:39+00:00,"Tu commandes à @KFCFrance pour te faire livrer par @JustEatFr et tu l'attends ton repas et surtout ce bon sunday que tu as commandé. Et là, c'est le drame... la machine à Sunday est en panne et tu as un cookie ridicule à la place."
1386,2019-12-11 19:29:42+00:00,:)
1387,2019-12-11 19:28:53+00:00,"Vous êtes chiant, mais très mignon. Merci de m’avoir donné le sourire les boys "
1388,2019-12-11 18:41:26+00:00,@Modib95200 @KFCFrance
1389,2019-12-11 17:13:52+00:00,C’est quoi ce concept?! nouveau #kfc construit tout récemment à Saintes (17) je pense que l’architecte a merdé @KFCFrance @kfc #toilettesjumelee ou alors c’est pour les filles qui vont au Wc ensemble #Saintes
1390,2019-12-11 16:47:56+00:00,"Este pobre meco se va a ir para atrás cuando se entere que en Quebec, Canadá, todas estas marcas traducen todo al francés, que hasta el KFC se llama PFK porque está en francés el nombre, o ya lo imagino convenciendo a los BRICS de que hablen el mismo idioma por ser un bloque "
1391,2019-12-11 16:00:51+00:00,16h30: Je pars à @BurgerKingFR pour boire un bon chocolat chaud ... je me retrouve au @KFCFrance car il n’en propose pas à burgerking 
1392,2019-12-11 14:59:09+00:00,"J'ai déjà perdu avec ma faute, c'est le boss, c'tout "
1393,2019-12-11 14:55:51+00:00,Wesh @Oryzon_ ça parle de toi sur le Facebook de @KFCFrance. Il veux faire un Rap Contenders avec toi le CM. 
1394,2019-12-11 14:23:20+00:00,@BurgerKingFR
1395,2019-12-11 14:22:59+00:00,@KFCFrance
1396,2019-12-11 13:39:23+00:00,Tu es vraiment quelqu'un de détestable Léo
1397,2019-12-11 12:43:45+00:00,Aujourd'hui c'est relevé de #géomètre #groupeAhmes pour l'implantation de structures pour @KFCFrance 
1398,2019-12-11 12:28:39+00:00,Coco : « grandissez un peu » KFC: 
1399,2019-12-11 10:44:11+00:00,@ubereats_fr je dois faire quoi pour que vous répondiez ??? En quoi ça n’est pas clair que ce repas est immangeable ??? @KFCFrance #UberEats #KFC #kfcrepublique
1400,2019-12-11 08:53:13+00:00,Pendant ce temps « »
1401,2019-12-11 07:58:05+00:00,J’ai peut-être pas beaucoup de followers ici mais je connais énormément de monde dans mon quartier... @ubereats_fr #ubereats vous allez perdre un maximum de clients... @KFCFrance aussi faut que vous soyez informés des partenariats.
1402,2019-12-11 05:53:45+00:00, 
1403,2019-12-11 05:49:37+00:00,Girl power ?
1404,2019-12-10 23:57:16+00:00,La bucket????????
1405,2019-12-10 22:46:22+00:00,Coco ecolo 
1406,2019-12-10 21:50:53+00:00,Le dernier tenders au fond de la bucket #kfc @KFCFrance #NouvellePhotoDeProfil
1407,2019-12-10 20:56:11+00:00,Hummmmm super repas ce soir @ubereats_fr @KFCFrance 
1408,2019-12-10 20:33:21+00:00, 
1409,2019-12-10 20:33:00+00:00,Oh ce fou 
1410,2019-12-10 20:26:59+00:00,Meu nome no KFC hoje: FRANCES LAURO
1411,2019-12-10 20:14:12+00:00, 
1412,2019-12-10 20:13:29+00:00,@Axel_ologie merci à @KFCFrance 
1413,2019-12-10 19:54:08+00:00,"bon @ubereats_fr , la commande est arrivée avec 50min de retard , a moitié froid ... donc j’espère fortement que ma réclamation va aboutir a mon remboursement ... service déplorable également de la part de @KFCFrance athis mons"
1414,2019-12-10 18:54:41+00:00,Wsh @KFCFrance grandissez un peut les pailles cest fini 
1415,2019-12-10 18:12:52+00:00,"J'adore la salade dans les burgers et sandwichs mais les cornichons dans les burgers, sandwichs et pizzas, je déteste ça."
1416,2019-12-10 18:10:30+00:00,@KFCFrance de chatelet tout pourri la mettez + de panure bande de radins
1417,2019-12-10 16:56:55+00:00,t’habite en france ? wsh depuis quand y’a des kfc hlel ici
1418,2019-12-10 16:52:44+00:00,"Je me suis déjà fait plaisir grâce a @SpeedBurgerFr pour le Fromage avec le Colossal (4 steack,triple raclette) et le Tartiflette steack.Comme d'hab avec Speed Burger c'est juste une tuerie"
1419,2019-12-10 16:29:34+00:00,@KFCFrance à vous de prendre les mesures nécessaires pour plus que cela se reproduise. Bien cordialement.
1420,2019-12-10 15:53:46+00:00,VOICI LE TACOS DE KFC ! @kfc @KFCFrance 
